category,product_id,spec_json
케이스,21583046,"{""제조회사"": ""앱코"", ""등록년월"": ""2023년 07월"", ""제품 분류"": ""ATX 케이스"", ""ATX"": ""O"", ""M-ATX"": ""O"", ""M-ITX"": ""O"", ""VGA 길이"": ""245~410mm"", ""CPU쿨러 높이"": ""185mm"", ""케이스 크기"": ""미들타워"", ""8.9cm베이"": ""2개"", ""6.4cm베이"": ""4개"", ""저장장치 장착"": ""최대 4개"", ""전면 패널 타입"": ""강화유리"", ""측면 패널 타입"": ""강화유리"", ""먼지필터"": ""부분"", ""쿨링팬"": ""총1개"", ""LED팬"": ""1개"", ""후면"": ""140mm LED x1"", ""USB3.x 5Gbps"": ""O"", ""USB C타입 5Gbps"": ""O"", ""너비(W)"": ""440mm"", ""깊이(D)"": ""235mm"", ""높이(H)"": ""517mm"", ""파워 장착 길이"": ""220~250mm"", ""파워 위치"": ""하단후면"", ""수랭쿨러 규격"": ""최대3열 지원"", ""라디에이터(상단)"": ""최대360mm, 280mm"", ""라디에이터(후면)"": ""최대140mm, 120mm"", ""라디에이터(측면)"": ""최대360mm, 280mm"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
케이스,26516222,"{""제조회사"": ""앱코"", ""등록년월"": ""2023년 08월"", ""제품 분류"": ""ATX 케이스"", ""E-ATX"": ""O"", ""ATX"": ""O"", ""M-ATX"": ""O"", ""ITX"": ""O"", ""VGA 길이"": ""405mm"", ""CPU쿨러 높이"": ""170mm"", ""케이스 크기"": ""빅타워"", ""8.9cm베이"": ""4개"", ""6.4cm베이"": ""5개"", ""저장장치 장착"": ""최대 9개"", ""PCI 슬롯(수평)"": ""8개"", ""PCI 슬롯(수직)"": ""2개"", ""전면 패널 타입"": ""일반(솔리드)"", ""측면 패널 타입"": ""강화유리"", ""먼지필터"": ""부분"", ""쿨링팬"": ""총4개"", ""후면"": ""120mm x1"", ""전면"": ""120mm x3"", ""USB3.x 5Gbps"": ""O"", ""USB C타입 5Gbps"": ""O"", ""너비(W)"": ""232mm"", ""깊이(D)"": ""510mm"", ""높이(H)"": ""520mm"", ""지원파워규격"": ""표준-ATX"", ""파워 장착 길이"": ""260~400mm"", ""수랭쿨러 규격"": ""최대3열 지원"", ""라디에이터(상단)"": ""최대360mm, 280mm"", ""라디에이터(전면)"": ""최대360mm, 280mm"", ""라디에이터(후면)"": ""최대120mm"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
케이스,27762230,"{""제조회사"": ""앱코"", ""등록년월"": ""2023년 08월"", ""제품 분류"": ""M-ATX 케이스"", ""M-ATX"": ""O"", ""M-ITX"": ""O"", ""VGA 길이"": ""325mm"", ""CPU쿨러 높이"": ""157mm"", ""케이스 크기"": ""미니타워"", ""8.9cm베이"": ""2개"", ""6.4cm베이"": ""2개"", ""저장장치 장착"": ""최대 4개"", ""PCI 슬롯(수평)"": ""4개"", ""전면 패널 타입"": ""메쉬"", ""측면 패널 타입"": ""강화유리"", ""측면 개폐 방식"": ""스윙도어"", ""먼지필터"": ""부분"", ""쿨링팬"": ""총3개"", ""LED팬"": ""3개"", ""후면"": ""120mm LED x1"", ""전면"": ""140mm LED x2"", ""USB2.0"": ""O"", ""USB3.x 5Gbps"": ""O"", ""너비(W)"": ""200mm"", ""깊이(D)"": ""370mm"", ""높이(H)"": ""425mm"", ""지원파워규격"": ""표준-ATX"", ""파워 장착 길이"": ""140~200mm"", ""파워 위치"": ""하단후면"", ""수랭쿨러 규격"": ""최대2열 지원"", ""라디에이터(상단)"": ""최대140mm, 120mm"", ""라디에이터(전면)"": ""최대280mm, 240mm"", ""라디에이터(후면)"": ""최대120mm"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
케이스,27922283,"{""제조회사"": ""앱코"", ""등록년월"": ""2023년 08월"", ""제품 분류"": ""M-ATX 케이스"", ""M-ATX"": ""O"", ""M-ITX"": ""O"", ""VGA 길이"": ""260mm"", ""CPU쿨러 높이"": ""145mm"", ""케이스 크기"": ""미니타워"", ""8.9cm베이"": ""2개"", ""6.4cm베이"": ""1개"", ""저장장치 장착"": ""최대 3개"", ""PCI 슬롯(수평)"": ""3개"", ""측면 패널 타입"": ""통풍구"", ""쿨링팬"": ""총1개"", ""후면"": ""92mm x1"", ""USB2.0"": ""O"", ""USB3.x 5Gbps"": ""O"", ""너비(W)"": ""165mm"", ""깊이(D)"": ""280mm"", ""높이(H)"": ""350mm"", ""지원파워규격"": ""표준-ATX"", ""파워 장착 길이"": ""140~275mm"", ""파워 위치"": ""상단"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
케이스,27922328,"{""제조회사"": ""앱코"", ""등록년월"": ""2023년 08월"", ""제품 분류"": ""M-ATX 케이스"", ""M-ATX"": ""O"", ""M-ITX"": ""O"", ""VGA 길이"": ""260mm"", ""CPU쿨러 높이"": ""145mm"", ""케이스 크기"": ""미니타워"", ""8.9cm베이"": ""2개"", ""6.4cm베이"": ""1개"", ""저장장치 장착"": ""최대 3개"", ""PCI 슬롯(수평)"": ""3개"", ""측면 패널 타입"": ""통풍구"", ""쿨링팬"": ""총1개"", ""후면"": ""92mm x1"", ""USB2.0"": ""O"", ""USB3.x 5Gbps"": ""O"", ""너비(W)"": ""165mm"", ""깊이(D)"": ""280mm"", ""높이(H)"": ""350mm"", ""지원파워규격"": ""표준-ATX"", ""파워 장착 길이"": ""140~275mm"", ""파워 위치"": ""상단"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
케이스,28058570,"{""제조회사"": ""앱코"", ""등록년월"": ""2023년 09월"", ""제품 분류"": ""ATX 케이스"", ""ATX"": ""O"", ""M-ATX"": ""O"", ""M-ITX"": ""O"", ""VGA 길이"": ""300mm"", ""CPU쿨러 높이"": ""160mm"", ""케이스 크기"": ""미들타워"", ""8.9cm베이"": ""1개"", ""6.4cm베이"": ""2개"", ""PCI 슬롯(수평)"": ""7개"", ""전면 패널 타입"": ""메쉬"", ""측면 패널 타입"": ""아크릴"", ""먼지필터"": ""부분"", ""쿨링팬"": ""총4개"", ""LED팬"": ""4개"", ""후면"": ""120mm LED X1"", ""전면"": ""120mm LED X3"", ""USB2.0"": ""O"", ""USB3.x 5Gbps"": ""O"", ""너비(W)"": ""205mm"", ""깊이(D)"": ""350mm"", ""높이(H)"": ""445mm"", ""지원파워규격"": ""표준-ATX"", ""파워 장착 길이"": ""140~150mm"", ""파워 위치"": ""하단후면"", ""수랭쿨러 규격"": ""최대2열 지원"", ""라디에이터(전면)"": ""최대280mm, 240mm"", ""라디에이터(후면)"": ""최대120mm"", ""[변경사항]"": ""[변경사항]"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
케이스,29309942,"{""제조회사"": ""앱코"", ""등록년월"": ""2023년 10월"", ""제품 분류"": ""ATX 케이스"", ""ATX"": ""O"", ""M-ATX"": ""O"", ""M-ITX"": ""O"", ""VGA 길이"": ""300mm"", ""CPU쿨러 높이"": ""160mm"", ""케이스 크기"": ""미들타워"", ""8.9cm베이"": ""1개"", ""6.4cm베이"": ""2개"", ""저장장치 장착"": ""최대 3개"", ""PCI 슬롯(수평)"": ""7개"", ""전면 패널 타입"": ""메쉬"", ""측면 패널 타입"": ""아크릴"", ""먼지필터"": ""부분"", ""쿨링팬"": ""총4개"", ""LED팬"": ""4개"", ""후면"": ""120mm LED X1"", ""전면"": ""120mm LED X3"", ""USB2.0"": ""O"", ""USB3.x 5Gbps"": ""O"", ""너비(W)"": ""205mm"", ""깊이(D)"": ""350mm"", ""높이(H)"": ""445mm"", ""지원파워규격"": ""표준-ATX"", ""파워 장착 길이"": ""140~150mm"", ""파워 위치"": ""하단후면"", ""수랭쿨러 규격"": ""최대2열 지원"", ""라디에이터(전면)"": ""최대280mm, 240mm"", ""라디에이터(후면)"": ""최대120mm"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
케이스,29905487,"{""제조회사"": ""앱코"", ""등록년월"": ""2023년 11월"", ""제품 분류"": ""ATX 케이스"", ""ATX"": ""O"", ""M-ATX"": ""O"", ""ITX"": ""O"", ""VGA 길이"": ""385mm"", ""CPU쿨러 높이"": ""190mm"", ""케이스 크기"": ""미들타워"", ""8.9cm베이"": ""2개"", ""6.4cm베이"": ""2개"", ""저장장치 장착"": ""최대 4개"", ""PCI 슬롯(수평)"": ""7개"", ""PCI 슬롯(수직)"": ""3개"", ""전면 패널 타입"": ""메쉬"", ""측면 패널 타입"": ""강화유리"", ""먼지필터"": ""부분"", ""쿨링팬"": ""총4개"", ""LED팬"": ""4개"", ""후면"": ""140mm LED x1"", ""전면"": ""140mm LED x 3"", ""USB2.0"": ""O"", ""USB3.x 5Gbps"": ""O"", ""USB C타입 5Gbps"": ""O"", ""너비(W)"": ""250mm"", ""깊이(D)"": ""487mm"", ""높이(H)"": ""495mm"", ""지원파워규격"": ""표준-ATX"", ""파워 장착 길이"": ""145~250mm"", ""파워 위치"": ""하단후면"", ""수랭쿨러 규격"": ""최대3열 지원"", ""라디에이터(상단)"": ""최대360mm, 280mm"", ""라디에이터(전면)"": ""최대360mm, 280mm"", ""라디에이터(후면)"": ""최대140mm, 120mm"", ""[부가기능]"": ""[부가기능]"", ""LED 색상"": ""ARGB"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
케이스,30140324,"{""제조회사"": ""앱코"", ""등록년월"": ""2023년 11월"", ""제품 분류"": ""ATX 케이스"", ""E-ATX"": ""O"", ""ATX"": ""O"", ""M-ATX"": ""O"", ""ITX"": ""O"", ""VGA 길이"": ""315mm"", ""CPU쿨러 높이"": ""190mm"", ""케이스 크기"": ""빅타워"", ""8.9cm베이"": ""2개"", ""6.4cm베이"": ""3개"", ""저장장치 장착"": ""최대 3개"", ""PCI 슬롯(수평)"": ""9개"", ""전면 패널 타입"": ""일반(솔리드)"", ""측면 패널 타입"": ""강화유리"", ""쿨링팬"": ""총6개"", ""후면"": ""120mm x2"", ""하단"": ""120mm x2"", ""내부 상단"": ""120mm x2"", ""USB2.0"": ""O"", ""USB3.x 5Gbps"": ""O"", ""너비(W)"": ""262mm"", ""깊이(D)"": ""370mm"", ""높이(H)"": ""567mm"", ""지원파워규격"": ""표준-ATX"", ""파워 장착 길이"": ""300mm"", ""파워 위치"": ""상단"", ""수랭쿨러 규격"": ""최대2열 지원"", ""라디에이터(상단)"": ""최대280mm, 240mm"", ""라디에이터(후면)"": ""최대280mm, 240mm"", ""라디에이터(하단)"": ""최대240mm"", ""[부가기능]"": ""[부가기능]"", ""팬 컨트롤"": ""O"", ""RGB 컨트롤"": ""O"", ""LED 색상"": ""ARGB"", ""[변경사항]"": ""[변경사항]"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
케이스,31412510,"{""제조회사"": ""앱코"", ""등록년월"": ""2023년 12월"", ""제품 분류"": ""M-ATX 케이스"", ""M-ATX"": ""O"", ""M-ITX"": ""O"", ""VGA 길이"": ""260mm"", ""CPU쿨러 높이"": ""135mm"", ""케이스 크기"": ""미니타워"", ""8.9cm베이"": ""2개"", ""6.4cm베이"": ""2개"", ""저장장치 장착"": ""최대 2개"", ""PCI 슬롯(수평)"": ""4개"", ""전면 패널 타입"": ""일반(솔리드)"", ""측면 패널 타입"": ""통풍구"", ""쿨링팬"": ""총1개"", ""후면"": ""80mm x1"", ""USB2.0"": ""O"", ""USB3.x 5Gbps"": ""O"", ""너비(W)"": ""160mm"", ""깊이(D)"": ""284mm"", ""높이(H)"": ""350mm"", ""지원파워규격"": ""표준-ATX"", ""파워 장착 길이"": ""250mm"", ""파워 위치"": ""상단"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
케이스,31412546,"{""제조회사"": ""앱코"", ""등록년월"": ""2023년 12월"", ""제품 분류"": ""M-ATX 케이스"", ""M-ATX"": ""O"", ""M-ITX"": ""O"", ""VGA 길이"": ""260mm"", ""CPU쿨러 높이"": ""135mm"", ""케이스 크기"": ""미니타워"", ""8.9cm베이"": ""2개"", ""6.4cm베이"": ""2개"", ""저장장치 장착"": ""최대 2개"", ""PCI 슬롯(수평)"": ""4개"", ""전면 패널 타입"": ""일반(솔리드)"", ""측면 패널 타입"": ""통풍구"", ""쿨링팬"": ""총1개"", ""후면"": ""80mm x1"", ""USB2.0"": ""O"", ""USB3.x 5Gbps"": ""O"", ""너비(W)"": ""160mm"", ""깊이(D)"": ""284mm"", ""높이(H)"": ""350mm"", ""지원파워규격"": ""표준-ATX"", ""파워 장착 길이"": ""250mm"", ""파워 위치"": ""상단"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
케이스,31413674,"{""제조회사"": ""darkFlash"", ""등록년월"": ""2023년 12월"", ""제품 분류"": ""ATX 케이스"", ""ATX"": ""O"", ""M-ATX"": ""O"", ""M-ITX"": ""O"", ""VGA 길이"": ""355mm"", ""CPU쿨러 높이"": ""180mm"", ""케이스 크기"": ""미들타워"", ""8.9cm베이"": ""2개"", ""6.4cm베이"": ""1개"", ""저장장치 장착"": ""최대 2개"", ""PCI 슬롯(수평)"": ""7개"", ""전면 패널 타입"": ""메쉬"", ""측면 패널 타입"": ""강화유리"", ""쿨링팬"": ""총4개"", ""LED팬"": ""4개"", ""후면"": ""120mm LED x1"", ""전면"": ""120mm LED x3"", ""USB2.0"": ""O"", ""USB3.x 5Gbps"": ""O"", ""USB C타입 10Gbps"": ""O"", ""너비(W)"": ""230mm"", ""깊이(D)"": ""396mm"", ""높이(H)"": ""462mm"", ""지원파워규격"": ""표준-ATX"", ""파워 장착 길이"": ""220mm"", ""수랭쿨러 규격"": ""최대2열 지원"", ""라디에이터(상단)"": ""최대240mm, 140mm"", ""라디에이터(전면)"": ""최대240mm, 140mm"", ""라디에이터(후면)"": ""최대120mm"", ""[부가기능]"": ""[부가기능]"", ""LED 색상"": ""RGB"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
케이스,31413680,"{""제조회사"": ""darkFlash"", ""등록년월"": ""2023년 12월"", ""제품 분류"": ""ATX 케이스"", ""ATX"": ""O"", ""M-ATX"": ""O"", ""M-ITX"": ""O"", ""VGA 길이"": ""355mm"", ""CPU쿨러 높이"": ""180mm"", ""케이스 크기"": ""미들타워"", ""8.9cm베이"": ""2개"", ""6.4cm베이"": ""1개"", ""저장장치 장착"": ""최대 2개"", ""PCI 슬롯(수평)"": ""7개"", ""전면 패널 타입"": ""메쉬"", ""측면 패널 타입"": ""강화유리"", ""쿨링팬"": ""총4개"", ""LED팬"": ""4개"", ""후면"": ""120mm LED x1"", ""전면"": ""120mm LED x3"", ""USB2.0"": ""O"", ""USB3.x 5Gbps"": ""O"", ""USB C타입 10Gbps"": ""O"", ""너비(W)"": ""230mm"", ""깊이(D)"": ""396mm"", ""높이(H)"": ""462mm"", ""지원파워규격"": ""표준-ATX"", ""파워 장착 길이"": ""220mm"", ""수랭쿨러 규격"": ""최대2열 지원"", ""라디에이터(상단)"": ""최대240mm, 140mm"", ""라디에이터(전면)"": ""최대240mm, 140mm"", ""라디에이터(후면)"": ""최대120mm"", ""[부가기능]"": ""[부가기능]"", ""LED 색상"": ""RGB"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
케이스,31646423,"{""제조회사"": ""앱코"", ""등록년월"": ""2023년 12월"", ""제품 분류"": ""ATX 케이스"", ""ATX"": ""O"", ""M-ATX"": ""O"", ""M-ITX"": ""O"", ""VGA 길이"": ""325mm"", ""CPU쿨러 높이"": ""160mm"", ""케이스 크기"": ""미들타워"", ""8.9cm베이"": ""2개"", ""저장장치 장착"": ""최대 2개"", ""PCI 슬롯(수평)"": ""7개"", ""전면 패널 타입"": ""메쉬"", ""측면 패널 타입"": ""강화유리"", ""먼지필터"": ""부분"", ""쿨링팬"": ""총6개"", ""LED팬"": ""4개"", ""후면"": ""120mm LED x1"", ""전면"": ""120mm LED x3"", ""상단"": ""120mm x2"", ""USB2.0"": ""O"", ""USB3.x 5Gbps"": ""O"", ""너비(W)"": ""200mm"", ""깊이(D)"": ""375mm"", ""높이(H)"": ""453mm"", ""지원파워규격"": ""표준-ATX"", ""수랭쿨러 규격"": ""최대2열 지원"", ""라디에이터(상단)"": ""최대280mm, 240mm"", ""라디에이터(전면)"": ""최대280mm, 240mm"", ""라디에이터(후면)"": ""최대120mm"", ""[부가기능]"": ""[부가기능]"", ""LED 색상"": ""RGB"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
케이스,31646468,"{""제조회사"": ""앱코"", ""등록년월"": ""2023년 12월"", ""제품 분류"": ""ATX 케이스"", ""ATX"": ""O"", ""M-ATX"": ""O"", ""M-ITX"": ""O"", ""VGA 길이"": ""325mm"", ""CPU쿨러 높이"": ""160mm"", ""케이스 크기"": ""미들타워"", ""8.9cm베이"": ""2개"", ""저장장치 장착"": ""최대 2개"", ""PCI 슬롯(수평)"": ""7개"", ""전면 패널 타입"": ""메쉬"", ""측면 패널 타입"": ""강화유리"", ""먼지필터"": ""부분"", ""쿨링팬"": ""총6개"", ""LED팬"": ""4개"", ""후면"": ""120mm LED x1"", ""전면"": ""120mm LED x3"", ""상단"": ""120mm x2"", ""USB2.0"": ""O"", ""USB3.x 5Gbps"": ""O"", ""너비(W)"": ""200mm"", ""깊이(D)"": ""375mm"", ""높이(H)"": ""453mm"", ""지원파워규격"": ""표준-ATX"", ""수랭쿨러 규격"": ""최대2열 지원"", ""라디에이터(상단)"": ""최대280mm, 240mm"", ""라디에이터(전면)"": ""최대280mm, 240mm"", ""라디에이터(후면)"": ""최대120mm"", ""[부가기능]"": ""[부가기능]"", ""LED 색상"": ""RGB"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
케이스,31986053,"{""제조회사"": ""앱코"", ""등록년월"": ""2024년 01월"", ""제품 분류"": ""ATX 케이스"", ""ATX"": ""O"", ""M-ATX"": ""O"", ""M-ITX"": ""O"", ""VGA 길이"": ""360mm"", ""CPU쿨러 높이"": ""165mm"", ""케이스 크기"": ""미들타워"", ""8.9cm베이"": ""2개"", ""6.4cm베이"": ""2개"", ""저장장치 장착"": ""최대 4개"", ""PCI 슬롯(수평)"": ""7개"", ""전면 패널 타입"": ""메쉬"", ""측면 패널 타입"": ""강화유리"", ""쿨링팬"": ""총6개"", ""LED팬"": ""4개"", ""후면"": ""120mm LED x1"", ""전면"": ""120mm LED x3"", ""상단"": ""120mm x2"", ""USB2.0"": ""O"", ""USB3.x 5Gbps"": ""O"", ""너비(W)"": ""210mm"", ""깊이(D)"": ""420mm"", ""높이(H)"": ""450mm"", ""지원파워규격"": ""표준-ATX"", ""파워 장착 길이"": ""220mm"", ""파워 위치"": ""하단후면"", ""수랭쿨러 규격"": ""최대3열 지원"", ""라디에이터(상단)"": ""최대240mm"", ""라디에이터(전면)"": ""최대360mm, 280mm"", ""라디에이터(후면)"": ""최대120mm"", ""[부가기능]"": ""[부가기능]"", ""LED 색상"": ""RGB"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
케이스,32861099,"{""제조회사"": ""darkFlash"", ""등록년월"": ""2024년 01월"", ""제품 분류"": ""ATX 케이스"", ""ATX"": ""O"", ""M-ATX"": ""O"", ""M-ITX"": ""O"", ""VGA 길이"": ""425mm"", ""CPU쿨러 높이"": ""170mm"", ""케이스 크기"": ""미들타워"", ""8.9cm베이"": ""1개"", ""6.4cm베이"": ""2개"", ""저장장치 장착"": ""최대 3개"", ""PCI 슬롯(수평)"": ""7개"", ""전면 패널 타입"": ""강화유리"", ""측면 패널 타입"": ""강화유리"", ""먼지필터"": ""전체"", ""쿨링팬"": ""총4개"", ""LED팬"": ""4개"", ""후면"": ""120mm LED x1"", ""내부 측면"": ""120mm LED x3"", ""USB2.0"": ""O"", ""USB3.x 5Gbps"": ""O"", ""USB C타입 5Gbps"": ""O"", ""너비(W)"": ""218mm"", ""깊이(D)"": ""434mm"", ""높이(H)"": ""454mm"", ""지원파워규격"": ""표준-ATX"", ""파워 장착 길이"": ""260mm"", ""파워 위치"": ""하단후면"", ""수랭쿨러 규격"": ""최대3열 지원"", ""라디에이터(상단)"": ""최대360mm"", ""라디에이터(후면)"": ""최대120mm"", ""라디에이터(측면)"": ""최대240mm"", ""[부가기능]"": ""[부가기능]"", ""LED 색상"": ""ARGB"", ""[변경사항]"": ""[변경사항]"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
케이스,32861129,"{""제조회사"": ""darkFlash"", ""등록년월"": ""2024년 01월"", ""제품 분류"": ""ATX 케이스"", ""ATX"": ""O"", ""M-ATX"": ""O"", ""M-ITX"": ""O"", ""VGA 길이"": ""425mm"", ""CPU쿨러 높이"": ""170mm"", ""케이스 크기"": ""미들타워"", ""8.9cm베이"": ""1개"", ""6.4cm베이"": ""2개"", ""저장장치 장착"": ""최대 3개"", ""PCI 슬롯(수평)"": ""7개"", ""전면 패널 타입"": ""강화유리"", ""측면 패널 타입"": ""강화유리"", ""먼지필터"": ""전체"", ""쿨링팬"": ""총4개"", ""LED팬"": ""4개"", ""후면"": ""120mm LED x1"", ""내부 측면"": ""120mm LED x3"", ""USB2.0"": ""O"", ""USB3.x 5Gbps"": ""O"", ""USB C타입 5Gbps"": ""O"", ""너비(W)"": ""218mm"", ""깊이(D)"": ""434mm"", ""높이(H)"": ""454mm"", ""지원파워규격"": ""표준-ATX"", ""파워 장착 길이"": ""260mm"", ""파워 위치"": ""하단후면"", ""수랭쿨러 규격"": ""최대3열 지원"", ""라디에이터(상단)"": ""최대360mm"", ""라디에이터(후면)"": ""최대120mm"", ""라디에이터(측면)"": ""최대240mm"", ""[부가기능]"": ""[부가기능]"", ""LED 색상"": ""ARGB"", ""[변경사항]"": ""[변경사항]"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
케이스,32865761,"{""제조회사"": ""앱코"", ""등록년월"": ""2024년 01월"", ""제품 분류"": ""ATX 케이스"", ""ATX"": ""O"", ""M-ATX"": ""O"", ""M-ITX"": ""O"", ""VGA 길이"": ""320mm"", ""CPU쿨러 높이"": ""160mm"", ""케이스 크기"": ""미들타워"", ""8.9cm베이"": ""1개"", ""6.4cm베이"": ""1개"", ""저장장치 장착"": ""최대 2개"", ""PCI 슬롯(수평)"": ""7개"", ""전면 패널 타입"": ""강화유리"", ""측면 패널 타입"": ""강화유리"", ""쿨링팬"": ""총3개"", ""LED팬"": ""3개"", ""후면"": ""120mm LED x1"", ""상단"": ""120mm LED x2"", ""USB2.0"": ""O"", ""USB3.x 5Gbps"": ""O"", ""너비(W)"": ""212mm"", ""깊이(D)"": ""334mm"", ""높이(H)"": ""485mm"", ""지원파워규격"": ""표준-ATX"", ""파워 장착 길이"": ""160mm"", ""파워 위치"": ""하단후면"", ""수랭쿨러 규격"": ""최대2열 지원"", ""라디에이터(상단)"": ""최대280mm, 240mm"", ""라디에이터(후면)"": ""최대120mm"", ""[부가기능]"": ""[부가기능]"", ""LED 색상"": ""RGB"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
케이스,34336412,"{""제조회사"": ""앱코"", ""등록년월"": ""2024년 01월"", ""제품 분류"": ""M-ATX 케이스"", ""M-ATX"": ""O"", ""M-ATX (후면커넥터)"": ""O"", ""M-ITX"": ""O"", ""VGA 길이"": ""390mm"", ""CPU쿨러 높이"": ""168mm"", ""케이스 크기"": ""미니타워"", ""BTF"": ""O"", ""8.9cm베이"": ""1개"", ""6.4cm베이"": ""1개"", ""저장장치 장착"": ""최대 2개"", ""PCI 슬롯(수평)"": ""5개"", ""전면 패널 타입"": ""강화유리"", ""측면 패널 타입"": ""강화유리"", ""쿨링팬"": ""총4개"", ""LED팬"": ""4개"", ""후면"": ""140mm LED x1"", ""내부 측면"": ""120mm LED x3"", ""USB3.x 5Gbps"": ""O"", ""USB C타입 5Gbps"": ""O"", ""너비(W)"": ""235mm"", ""깊이(D)"": ""465mm"", ""높이(H)"": ""430mm"", ""지원파워규격"": ""표준-ATX"", ""파워 장착 길이"": ""260mm"", ""파워 위치"": ""하단후면"", ""수랭쿨러 규격"": ""최대3열 지원"", ""라디에이터(상단)"": ""최대360mm, 280mm"", ""라디에이터(후면)"": ""최대140mm, 120mm"", ""[부가기능]"": ""[부가기능]"", ""LED 색상"": ""ARGB"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
케이스,36155537,"{""제조회사"": ""앱코"", ""등록년월"": ""2024년 02월"", ""E-ATX"": ""O"", ""ATX"": ""O"", ""M-ATX"": ""O"", ""M-ITX"": ""O"", ""VGA 길이"": ""420mm"", ""CPU쿨러 높이"": ""235mm"", ""케이스 크기"": ""빅타워"", ""8.9cm베이"": ""2개"", ""PCI 슬롯(수평)"": ""7개"", ""측면 패널 타입"": ""강화유리"", ""쿨링팬"": ""총4개"", ""LED팬"": ""4개"", ""후면"": ""200mm LED x2"", ""전면"": ""200mm LED x2"", ""USB3.x 5Gbps"": ""O"", ""USB C타입 5Gbps"": ""O"", ""사운드"": ""HD AUDIO"", ""너비(W)"": ""365mm"", ""높이(H)"": ""645mm"", ""깊이(D)"": ""510mm"", ""지원파워규격"": ""표준-ATX"", ""파워 장착 길이"": ""350mm"", ""파워 위치"": ""하단"", ""라디에이터(상단)"": ""최대360mm"", ""라디에이터(측면)"": ""최대360mm"", ""라디에이터(하단)"": ""최대120mm"", ""[부가기능]"": ""[부가기능]"", ""RGB 컨트롤"": ""O"", ""리모컨"": ""O"", ""LED 색상"": ""RGB"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}"
